Timestamp,Modello,Nome,Posizione,Numero Seriale,Air quality,Atmospheric pressure,Lux,Co2,Co2e,Comfort,Electrosmog,Electrosmog hf,Electrosmog lf,Humidity,Iaq,Pm10,Pm25,Sound,Temperature,Tvoc,Wifi level,Wifi number
2021-01-21 23:11:14,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1015.5,0.0,403.0,2203,100,100,1.0,159,51.8,178.8,4,3,47.8,18.6,1151,-57,5
2021-01-21 23:16:12,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1015.7,0.0,408.0,2193,100,100,0.9,198,51.9,167.5,5,4,32.8,18.5,1125,-69,5
2021-01-21 23:21:11,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1015.7,0.0,403.0,2182,100,100,0.9,148,51.9,168.6,4,3,44.0,18.5,1098,-63,5
2021-01-21 23:26:07,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1015.7,0.0,405.0,2168,100,100,0.9,156,51.9,170.8,6,5,31.2,18.5,1071,-57,9
2021-01-21 23:31:07,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1015.7,0.0,404.0,2154,100,100,0.9,158,52.1,165.8,5,4,33.8,18.5,1036,-69,6
2021-01-21 23:36:06,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1015.5,0.0,393.0,2126,100,100,1.0,149,52.1,169.4,5,4,41.0,18.5,978,-63,6
2021-01-21 23:41:04,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1015.7,0.0,390.0,2114,100,100,0.9,148,52.1,172.5,5,4,30.9,18.5,948,-63,4
2021-01-21 23:46:00,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1015.7,0.0,396.0,2094,100,100,1.2,163,52.2,177.0,5,4,32.2,18.5,911,-63,7
2021-01-21 23:50:58,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1015.5,0.0,398.0,2094,100,100,1.0,198,52.2,157.2,5,4,32.8,18.4,911,-64,6
2021-01-21 23:55:59,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1015.4,0.0,395.0,2078,100,100,1.0,146,52.2,168.8,4,3,32.4,18.4,878,-57,5
2021-01-22 00:00:57,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1015.4,0.0,391.0,2066,100,100,1.0,152,52.3,162.5,5,4,31.2,18.4,854,-69,4
2021-01-22 00:05:56,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1015.3,0.0,387.0,2038,100,100,1.0,145,52.4,159.5,7,6,34.1,18.4,815,-57,5
2021-01-22 00:10:46,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1015.3,0.0,391.0,2088,100,100,1.0,160,52.3,165.6,7,6,31.5,18.4,897,-57,8
2021-01-22 00:15:46,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1015.3,0.0,387.0,2072,100,100,1.0,144,52.2,149.4,4,3,30.6,18.5,868,-63,6
2021-01-22 00:20:46,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1015.3,0.0,380.0,2066,100,100,0.9,150,52.1,162.3,5,4,31.0,18.5,854,-57,6
2021-01-22 00:25:46,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1015.3,0.0,389.0,2066,100,100,1.0,201,52.1,149.7,4,3,30.4,18.4,854,-63,5
2021-01-22 00:30:47,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1015.2,0.0,386.0,2031,100,100,0.9,145,52.2,153.7,6,5,32.6,18.4,803,-69,4
2021-01-22 00:35:45,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1015.2,0.0,386.0,2003,100,100,0.9,150,52.4,144.6,5,4,30.7,18.4,753,-57,4
2021-01-22 00:40:43,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1015.2,0.0,387.0,2012,100,100,0.9,154,52.5,143.8,6,5,30.9,18.3,767,-57,6
2021-01-22 00:45:41,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1015.1,0.0,390.0,2006,100,100,0.9,155,52.5,151.7,4,3,34.0,18.3,757,-69,6
2021-01-22 00:50:40,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1015.1,0.0,381.0,1993,100,100,1.0,147,52.6,144.3,4,3,42.3,18.3,734,-57,5
2021-01-22 00:55:39,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1015.0,0.0,384.0,1967,100,100,0.9,152,52.6,139.8,4,3,34.3,18.3,689,-63,6
2021-01-22 01:00:37,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1015.0,0.0,385.0,1975,100,100,0.9,161,52.6,145.3,3,2,31.2,18.3,703,-69,7
2021-01-22 01:05:35,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1015.0,0.0,380.0,1961,100,100,0.9,149,52.6,142.8,5,4,36.2,18.3,680,-69,3
2021-01-22 01:10:33,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1015.0,0.0,382.0,1961,100,100,0.9,146,52.8,135.3,3,2,29.9,18.2,680,-56,4
2021-01-22 01:15:31,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1015.0,0.0,377.0,1950,100,100,0.9,148,52.8,138.1,4,3,31.1,18.2,664,-63,5
2021-01-22 01:20:30,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1015.0,0.0,378.0,1937,100,100,0.9,181,52.8,141.3,5,4,31.1,18.2,643,-57,6
2021-01-22 01:25:28,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1015.0,0.0,382.0,1919,100,100,0.9,156,52.9,134.5,5,4,31.0,18.2,614,-63,7
2021-01-22 01:30:26,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1015.0,0.0,381.0,1919,100,100,0.9,154,52.9,139.8,4,3,30.4,18.2,614,-57,4
2021-01-22 01:35:25,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.9,0.0,377.0,1900,100,100,0.9,159,52.9,120.6,6,5,33.5,18.2,586,-57,4
2021-01-22 01:40:23,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.8,0.0,383.0,1906,100,100,1.0,206,52.9,134.1,3,2,33.1,18.2,594,-57,5
2021-01-22 01:45:21,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.8,0.0,359.0,1900,100,100,0.9,144,52.9,129.6,5,4,30.6,18.2,586,-57,6
2021-01-22 01:50:19,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.8,0.0,372.0,1906,100,100,0.9,148,52.8,136.2,4,3,31.1,18.2,594,-69,3
2021-01-22 01:55:17,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.8,0.0,383.0,1910,100,100,0.9,175,52.7,127.6,4,3,31.4,18.2,599,-63,4
2021-01-22 02:00:16,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.8,0.0,384.0,1897,100,100,0.9,150,52.8,125.1,5,4,30.7,18.2,581,-69,5
2021-01-22 02:05:14,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.9,0.0,378.0,1900,100,100,0.9,141,52.8,130.5,3,2,30.6,18.2,586,-62,5
2021-01-22 02:10:11,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.9,0.0,381.0,1897,100,100,0.9,151,52.8,132.7,4,3,31.3,18.2,581,-63,7
2021-01-22 02:15:09,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.8,0.0,382.0,1887,100,100,0.9,146,53.0,126.4,7,6,36.4,18.2,567,-57,6
2021-01-22 02:20:09,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.8,0.0,374.0,1853,100,100,0.8,150,53.0,133.7,4,3,30.8,18.1,521,-63,5
2021-01-22 02:25:07,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.7,0.0,366.0,1836,100,100,0.8,150,53.1,122.3,4,3,31.9,18.1,497,-63,6
2021-01-22 02:30:05,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.7,0.0,373.0,1827,100,100,0.9,181,53.0,117.5,5,4,31.3,18.1,483,-63,5
2021-01-22 02:35:04,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.6,0.0,373.0,1811,100,100,0.9,157,53.1,117.4,4,3,31.0,18.1,463,-69,6
2021-01-22 02:40:02,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.5,0.0,372.0,1789,100,100,0.9,137,53.2,106.0,4,3,32.1,18.1,438,-63,4
2021-01-22 02:45:00,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.5,0.0,371.0,1767,100,100,0.9,140,53.3,87.9,5,4,30.6,18.1,411,-57,6
2021-01-22 02:49:59,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.5,0.0,373.0,1756,100,100,0.9,160,53.4,96.9,4,3,34.7,18.0,396,-62,6
2021-01-22 02:54:55,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.4,0.0,363.0,1782,100,100,0.9,149,53.4,96.0,6,5,31.7,18.0,429,-63,5
2021-01-22 02:59:55,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.4,0.0,366.0,1759,100,100,1.0,143,53.5,84.1,4,3,31.1,18.1,402,-77,4
2021-01-22 03:04:51,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.3,0.0,371.0,1751,100,100,0.9,174,53.5,76.2,4,3,31.8,18.1,391,-69,6
2021-01-22 03:09:51,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.4,0.0,367.0,1743,100,100,0.9,144,53.4,74.0,8,7,33.4,18.0,384,-63,4
2021-01-22 03:14:47,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.3,0.0,367.0,1743,100,100,0.9,150,53.5,77.4,3,2,31.4,18.1,384,-69,6
2021-01-22 03:19:46,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.3,0.0,366.0,1715,100,100,0.9,160,53.6,72.2,4,3,31.1,18.1,354,-62,6
2021-01-22 03:24:46,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.2,0.0,356.0,1715,100,100,0.9,151,53.5,78.8,7,6,35.7,18.0,354,-62,4
2021-01-22 03:29:44,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.1,0.0,354.0,1694,100,100,0.9,141,53.7,70.6,4,3,32.7,18.0,332,-57,6
2021-01-22 03:34:43,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.1,0.0,366.0,1687,100,100,0.9,157,53.6,69.8,4,3,30.6,18.0,326,-57,6
2021-01-22 03:39:41,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.1,0.0,368.0,1687,100,100,0.9,170,53.6,71.8,3,2,31.1,18.0,326,-57,5
2021-01-22 03:44:38,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.1,0.0,366.0,1793,100,100,0.9,165,53.6,64.0,4,3,34.4,18.0,442,-57,7
2021-01-22 03:49:37,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1014.0,0.0,365.0,1771,100,100,0.9,153,53.6,62.5,4,3,34.6,18.0,415,-57,5
2021-01-22 03:54:34,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.9,0.0,368.0,1771,100,100,0.9,154,53.6,72.6,3,2,31.4,18.0,415,-56,6
2021-01-22 03:59:34,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.9,0.0,361.0,1774,100,100,0.9,170,53.6,61.9,4,3,32.3,17.9,421,-62,8
2021-01-22 04:04:33,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.8,0.0,358.0,1793,100,100,0.9,150,53.5,71.7,4,3,32.6,18.0,442,-57,3
2021-01-22 04:09:31,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.7,0.0,362.0,1793,100,100,0.9,159,53.5,76.6,4,3,32.1,18.0,442,-57,6
2021-01-22 04:14:29,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.7,0.0,366.0,1788,100,100,0.8,143,53.5,84.8,4,3,31.4,17.9,436,-57,5
2021-01-22 04:19:27,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.6,0.0,358.0,1793,100,100,0.9,152,53.6,65.8,3,2,39.9,17.9,442,-56,6
2021-01-22 04:24:26,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.7,0.0,343.0,1771,100,100,0.9,152,53.7,73.5,3,2,31.5,17.9,415,-57,4
2021-01-22 04:29:25,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.6,0.0,342.0,1748,100,100,0.9,158,53.7,67.9,6,5,31.4,17.9,389,-63,6
2021-01-22 04:34:22,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.5,0.0,352.0,1748,100,100,0.9,140,53.6,62.5,3,2,35.2,17.9,389,-63,5
2021-01-22 04:39:21,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.4,0.0,348.0,1731,100,100,0.9,155,53.7,63.4,4,3,37.9,17.9,369,-63,6
2021-01-22 04:44:19,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.3,0.0,337.0,1731,100,100,0.8,158,53.7,53.5,5,4,43.2,17.9,369,-63,8
2021-01-22 04:49:18,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.3,0.0,342.0,1720,100,100,0.8,169,53.7,43.7,3,2,43.4,17.9,357,-57,6
2021-01-22 04:54:16,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.3,0.0,342.0,1714,100,100,0.9,144,53.5,64.2,3,2,40.6,17.9,352,-57,5
2021-01-22 04:59:14,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.2,0.0,342.0,1765,100,100,0.9,153,53.4,73.3,3,2,40.7,17.9,409,-57,3
2021-01-22 05:04:13,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.2,0.0,351.0,1774,100,100,0.9,151,53.3,73.5,4,3,41.2,18.0,421,-57,5
2021-01-22 05:09:11,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.2,0.0,354.0,1771,100,100,0.9,191,53.3,60.9,3,2,41.9,18.0,415,-57,5
2021-01-22 05:14:09,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.1,0.0,355.0,1735,100,100,0.9,152,53.1,73.2,4,3,43.0,18.1,372,-63,7
2021-01-22 05:19:07,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.2,0.0,352.0,1751,100,100,0.9,148,53.1,79.8,3,2,42.9,18.1,391,-63,6
2021-01-22 05:24:06,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.1,0.0,357.0,1751,100,100,0.8,148,53.0,85.2,4,3,42.0,18.2,391,-57,8
2021-01-22 05:29:04,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.1,0.0,354.0,1764,100,100,0.9,222,52.9,81.3,3,2,40.5,18.3,407,-63,6
2021-01-22 05:34:03,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.1,0.0,349.0,1714,100,100,0.9,152,52.9,80.8,3,2,41.9,18.3,352,-62,7
2021-01-22 05:39:01,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.1,0.0,335.0,1743,100,100,0.9,156,52.8,82.5,6,5,41.8,18.4,384,-57,9
2021-01-22 05:43:57,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.1,0.0,346.0,1731,100,100,0.8,180,52.6,67.7,5,4,42.6,18.5,369,-69,5
2021-01-22 05:48:57,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.2,0.0,342.0,1714,100,100,0.9,165,52.6,76.4,4,3,43.6,18.6,352,-57,4
2021-01-22 05:53:56,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.3,0.0,342.0,1707,100,100,0.9,150,52.4,74.3,4,3,47.5,18.7,346,-57,4
2021-01-22 05:58:54,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.3,0.0,341.0,1691,100,100,0.9,157,52.3,87.2,5,4,35.0,18.8,330,-57,5
2021-01-22 06:03:52,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.2,0.0,346.0,1691,100,100,0.8,176,52.1,86.0,4,3,35.6,18.9,330,-63,5
2021-01-22 06:08:51,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.2,0.0,345.0,1696,100,100,0.9,155,52.1,68.1,4,3,40.6,18.9,335,-63,5
2021-01-22 06:13:48,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.2,0.0,347.0,1703,100,100,0.9,155,52.0,92.2,6,5,40.2,19.0,341,-69,7
2021-01-22 06:18:45,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.2,0.0,349.0,1696,100,100,0.9,164,51.9,91.2,4,3,42.2,19.0,335,-63,6
2021-01-22 06:23:46,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.2,0.0,351.0,1620,100,100,0.9,223,52.0,81.5,4,3,45.0,19.1,264,-57,6
2021-01-22 06:28:44,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.2,0.0,348.0,1615,100,100,0.9,160,51.9,83.7,5,4,37.2,19.1,260,-63,7
2021-01-22 06:33:42,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.2,0.0,338.0,1615,100,100,0.9,164,51.9,78.3,4,3,38.9,19.1,260,-63,6
2021-01-22 06:38:41,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.2,0.0,345.0,1607,100,100,0.9,165,51.9,83.1,4,3,39.9,19.1,252,-71,4
2021-01-22 06:43:39,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.2,0.0,346.0,1611,100,100,0.9,156,52.0,90.6,4,3,40.4,19.1,256,-57,6
2021-01-22 06:48:35,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.2,0.0,339.0,1615,100,100,0.9,158,51.9,81.8,5,4,41.8,19.1,260,-57,7
2021-01-22 06:53:36,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.3,0.0,339.0,1611,100,100,0.9,160,51.9,90.7,5,4,43.3,19.1,256,-57,6
2021-01-22 06:58:34,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.3,0.0,347.0,1604,100,100,0.9,185,52.0,95.3,4,3,41.9,19.1,249,-69,3
2021-01-22 07:03:33,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.4,0.0,341.0,1591,100,100,1.0,153,52.1,76.4,4,3,41.1,19.1,236,-63,7
2021-01-22 07:08:31,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.3,0.0,336.0,1594,100,100,0.9,159,52.0,82.6,4,3,40.7,19.1,241,-57,5
2021-01-22 07:13:25,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.2,0.0,341.0,1586,100,100,0.9,159,52.1,86.3,3,2,38.7,19.1,233,-57,4
2021-01-22 07:18:25,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.2,0.0,346.0,1582,100,100,0.9,202,52.2,71.7,5,4,42.8,19.1,230,-63,5
2021-01-22 07:23:26,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.2,0.1,341.0,1575,100,100,0.9,150,52.2,95.2,4,3,43.4,19.1,226,-63,7
2021-01-22 07:28:24,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.1,0.2,342.0,1571,100,100,0.9,151,52.2,105.4,4,3,41.2,19.1,222,-57,7
2021-01-22 07:33:23,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.2,0.1,344.0,1562,100,100,0.9,167,52.2,88.9,5,4,42.3,19.1,216,-63,5
2021-01-22 07:38:21,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.2,0.4,352.0,1566,100,100,0.9,190,52.2,92.1,5,4,42.7,19.1,219,-57,5
2021-01-22 07:43:19,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.2,0.5,351.0,1575,100,100,0.9,165,52.2,106.7,4,3,40.2,19.1,226,-57,9
2021-01-22 07:48:18,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.2,69.5,350.0,1597,100,100,0.9,168,52.5,89.0,3,2,55.3,19.1,242,-66,3
2021-01-22 07:53:16,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.2,12.0,350.0,1376,100,100,1.0,161,53.9,86.8,4,3,58.3,19.0,148,-55,6
2021-01-22 07:58:15,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.2,12.8,358.0,1102,100,100,0.9,181,54.8,44.1,9,8,55.2,18.9,106,-64,5
2021-01-22 08:03:13,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1013.2,52.1,356.0,844,95,100,1.0,167,55.1,31.1,4,3,73.4,18.9,67,-56,8
2021-01-22 08:08:11,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1013.2,76.0,394.0,1813,100,100,0.9,153,56.0,88.6,8,7,64.2,18.9,465,-69,5
2021-01-22 08:13:07,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1013.3,74.3,439.0,3129,100,100,0.9,164,56.1,204.0,3,2,63.8,19.0,2000,-61,6
2021-01-22 08:18:06,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1013.1,74.8,473.0,3285,100,100,0.9,202,56.2,236.6,5,4,69.4,19.1,2000,-58,8
2021-01-22 08:23:05,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1013.1,75.3,509.0,3313,100,100,0.9,171,56.7,250.0,3,2,56.3,19.1,2000,-54,4
2021-01-22 08:28:03,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1013.0,76.0,528.0,3232,100,100,0.9,159,56.8,250.0,8,7,61.6,19.1,2000,-62,8
2021-01-22 08:33:02,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1013.0,84.5,546.0,3021,100,100,1.0,148,57.0,224.1,5,4,52.1,19.2,2000,-54,6
2021-01-22 08:38:01,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1013.0,85.4,565.0,2708,100,100,0.9,220,57.5,250.0,10,9,60.5,19.3,2000,-54,9
2021-01-22 08:43:00,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1012.9,83.0,584.0,2667,100,100,0.9,169,57.5,250.0,4,3,59.4,19.2,2000,-55,6
2021-01-22 08:47:58,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1013.0,87.8,606.0,2561,100,100,0.9,169,57.8,232.6,4,3,61.3,19.3,1912,-61,8
2021-01-22 08:52:55,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1012.9,100.9,642.0,2438,100,100,1.0,150,57.8,244.3,3,2,64.2,19.4,1643,-57,9
2021-01-22 08:57:55,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1012.9,115.5,649.0,2601,100,100,1.0,187,57.8,244.2,5,4,57.4,19.4,1997,-58,6
2021-01-22 09:02:54,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1013.0,101.2,679.0,2523,100,100,1.1,152,58.2,247.9,6,5,54.9,19.4,1830,-54,6
2021-01-22 09:07:52,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1012.9,113.0,694.0,2460,100,100,1.0,157,58.0,250.0,4,3,64.2,19.5,1693,-68,6
